id_persona_cargo,n_titulares,id_afiliado_titular,estado_relacion
10199846,1,529842,Titular único
10199847,1,397596,Titular único
10199848,4,,Múltiples titulares
10199850,1,802602,Titular único
10199851,3,,Múltiples titulares
10199852,4,,Múltiples titulares
10199854,1,795391,Titular único
10199855,2,,Múltiples titulares
10199856,1,791374,Titular único
10199857,2,,Múltiples titulares
10199858,2,,Múltiples titulares
10199859,3,,Múltiples titulares
10199860,2,,Múltiples titulares
10199862,2,,Múltiples titulares
10199867,1,10160063,Titular único
10199869,1,552005,Titular único
10199871,1,523252,Titular único
10199872,2,,Múltiples titulares
10199874,2,,Múltiples titulares
10199875,2,,Múltiples titulares
10199877,2,,Múltiples titulares
10199879,1,115108,Titular único
10199881,1,791251,Titular único
10199882,3,,Múltiples titulares
10199883,2,,Múltiples titulares
10199885,1,524609,Titular único
10199886,1,523262,Titular único
10199887,1,524356,Titular único
10199888,2,,Múltiples titulares
10199889,1,435522,Titular único
10199890,2,,Múltiples titulares
10199892,1,10262657,Titular único
10199893,1,798490,Titular único
10199894,2,,Múltiples titulares
10199895,2,,Múltiples titulares
10199897,1,10537678,Titular único
10199900,1,807987,Titular único
10199901,1,800268,Titular único
10199902,2,,Múltiples titulares
10199903,1,831660,Titular único
10199904,1,795993,Titular único
10199906,2,,Múltiples titulares
10199907,1,530316,Titular único
10199908,1,798484,Titular único
10199911,3,,Múltiples titulares
10199912,2,,Múltiples titulares
10199913,2,,Múltiples titulares
10199914,2,,Múltiples titulares
10199915,1,188565,Titular único
10199916,2,,Múltiples titulares
10199918,2,,Múltiples titulares
10199920,2,,Múltiples titulares
10199922,3,,Múltiples titulares
10199923,2,,Múltiples titulares
10199924,5,,Múltiples titulares
10199925,1,528542,Titular único
10199926,3,,Múltiples titulares
10199927,3,,Múltiples titulares
10199929,2,,Múltiples titulares
10199930,2,,Múltiples titulares
10199931,2,,Múltiples titulares
10199932,1,10159932,Titular único
10199933,2,,Múltiples titulares
10199934,2,,Múltiples titulares
10199936,3,,Múltiples titulares
10199938,2,,Múltiples titulares
10199940,1,800093,Titular único
10199941,3,,Múltiples titulares
10199943,1,10141876,Titular único
10199944,3,,Múltiples titulares
10199945,1,657856,Titular único
10199948,4,,Múltiples titulares
10199949,1,10160173,Titular único
10199950,1,527856,Titular único
10199952,3,,Múltiples titulares
10199953,1,932974,Titular único
10199955,4,,Múltiples titulares
10199957,2,,Múltiples titulares
10199958,1,795303,Titular único
10199962,1,804986,Titular único
10199963,1,795205,Titular único
10199965,1,832326,Titular único
10199966,2,,Múltiples titulares
10199967,1,10160152,Titular único
10199968,2,,Múltiples titulares
10199969,3,,Múltiples titulares
10199970,4,,Múltiples titulares
10199971,1,794684,Titular único
10199972,1,10159977,Titular único
10199973,4,,Múltiples titulares
10199974,2,,Múltiples titulares
10199975,3,,Múltiples titulares
10199976,4,,Múltiples titulares
10199977,2,,Múltiples titulares
10199978,4,,Múltiples titulares
10199979,2,,Múltiples titulares
10199981,2,,Múltiples titulares
10199982,1,395731,Titular único
10199983,1,10337005,Titular único
10199984,2,,Múltiples titulares
10199985,2,,Múltiples titulares
10199986,1,10305834,Titular único
10199987,2,,Múltiples titulares
10199988,4,,Múltiples titulares
10199989,1,523222,Titular único
10199990,1,523244,Titular único
10199992,1,114450,Titular único
10199993,2,,Múltiples titulares
10199997,1,10160433,Titular único
10199998,1,800116,Titular único
10199999,1,10160359,Titular único
10200000,1,10160283,Titular único
10200001,4,,Múltiples titulares
10200002,1,10230066,Titular único
10200003,1,932974,Titular único
10200004,4,,Múltiples titulares
10200005,4,,Múltiples titulares
10200006,6,,Múltiples titulares
10200007,3,,Múltiples titulares
10200008,5,,Múltiples titulares
10200009,2,,Múltiples titulares
10200010,2,,Múltiples titulares
10200011,1,801110,Titular único
10200012,2,,Múltiples titulares
10200013,3,,Múltiples titulares
10200014,2,,Múltiples titulares
10200016,2,,Múltiples titulares
10200017,4,,Múltiples titulares
10200018,2,,Múltiples titulares
10200019,2,,Múltiples titulares
10200021,5,,Múltiples titulares
10200022,3,,Múltiples titulares
10200023,1,10160843,Titular único
10200025,1,10336797,Titular único
10200027,2,,Múltiples titulares
10200028,2,,Múltiples titulares
10200029,4,,Múltiples titulares
10200030,3,,Múltiples titulares
10200031,3,,Múltiples titulares
10200033,3,,Múltiples titulares
10200077,2,,Múltiples titulares
10200096,1,10190334,Titular único
10201020,1,436190,Titular único
10201078,1,153715,Titular único
10201111,1,431878,Titular único
10201113,1,154070,Titular único
10201131,1,188812,Titular único
10201156,1,791397,Titular único
10201169,1,153715,Titular único
10201172,1,10366138,Titular único
10201415,1,525503,Titular único
10202228,1,985697,Titular único
10202241,1,435960,Titular único
10202247,1,717948,Titular único
10202266,1,80270,Titular único
10202282,1,10160215,Titular único
10202325,1,11295141,Titular único
10202327,1,81253,Titular único
10202760,1,10207354,Titular único
10202809,1,10323732,Titular único
10203024,1,985382,Titular único
10203027,1,985382,Titular único
10203028,2,,Múltiples titulares
10203031,1,717206,Titular único
10203033,1,10377504,Titular único
10203042,1,10375834,Titular único
10203044,1,808887,Titular único
10203061,1,111882,Titular único
10203072,2,,Múltiples titulares
10203103,1,30067,Titular único
10203118,1,712294,Titular único
10203128,1,713669,Titular único
10203133,1,114478,Titular único
10203139,1,10172260,Titular único
10203151,1,712749,Titular único
10203176,1,713161,Titular único
10203190,1,986703,Titular único
10203323,1,80150,Titular único
10204038,1,657888,Titular único
10204112,1,438984,Titular único
10204226,1,439280,Titular único
10204327,1,10204075,Titular único
10204869,1,934130,Titular único
10205001,1,781053,Titular único
10207120,2,,Múltiples titulares
10207159,1,800851,Titular único
10207167,1,793868,Titular único
10207172,1,529989,Titular único
10207195,1,529955,Titular único
10207198,1,800827,Titular único
10207199,1,92747,Titular único
10207217,2,,Múltiples titulares
10207237,1,934762,Titular único
10207240,1,522779,Titular único
10207243,2,,Múltiples titulares
10207250,2,,Múltiples titulares
10207253,1,731432,Titular único
10207292,1,10207402,Titular único
10207300,1,523753,Titular único
10207306,2,,Múltiples titulares
10207312,1,523882,Titular único
10207329,2,,Múltiples titulares
10207341,1,931535,Titular único
10207351,1,303981,Titular único
10207366,1,522538,Titular único
10207375,1,925430,Titular único
10207382,1,525343,Titular único
10207387,2,,Múltiples titulares
10207399,2,,Múltiples titulares
10207403,1,787525,Titular único
10207415,1,528482,Titular único
10207421,1,60972,Titular único
10207430,1,520273,Titular único
10207435,1,790560,Titular único
10207453,2,,Múltiples titulares
10207458,1,802060,Titular único
10207463,1,10207704,Titular único
10207467,1,520401,Titular único
10207473,2,,Múltiples titulares
10207474,2,,Múltiples titulares
10207509,1,713161,Titular único
10207523,2,,Múltiples titulares
10207524,1,801979,Titular único
10207531,1,111854,Titular único
10207535,1,529929,Titular único
10207536,1,795943,Titular único
10207551,1,10229440,Titular único
10207581,1,10207214,Titular único
10207621,1,799474,Titular único
10207644,1,10207235,Titular único
10207646,1,528043,Titular único
10207659,1,10159979,Titular único
10207666,1,805471,Titular único
10207679,1,10948960,Titular único
10207685,2,,Múltiples titulares
10207709,1,10190542,Titular único
10207726,2,,Múltiples titulares
10207767,1,197522,Titular único
10207768,1,10101914,Titular único
10207774,1,10323693,Titular único
10207781,1,42474,Titular único
10207787,1,10207706,Titular único
10207809,1,10207915,Titular único
10207814,1,798599,Titular único
10207819,2,,Múltiples titulares
10207834,1,799415,Titular único
10207839,1,10207655,Titular único
10207844,1,531790,Titular único
10207846,1,10207726,Titular único
10207848,1,10207848,Titular único
10207860,2,,Múltiples titulares
10207892,1,10207730,Titular único
10207897,1,32154,Titular único
10207906,1,10207622,Titular único
10207916,1,10208058,Titular único
10207947,1,10634817,Titular único
10207964,1,10323991,Titular único
10207966,1,11228141,Titular único
10207991,1,248275,Titular único
10207996,1,10208091,Titular único
10208004,2,,Múltiples titulares
10208009,1,10207750,Titular único
10208021,1,527160,Titular único
10208026,1,11408317,Titular único
10208036,1,10824702,Titular único
10208041,1,403258,Titular único
10208054,1,10123286,Titular único
10208059,1,354197,Titular único
10208063,2,,Múltiples titulares
10208078,1,10207920,Titular único
10208092,1,11368824,Titular único
10208118,2,,Múltiples titulares
10208120,1,851514,Titular único
10208124,1,529933,Titular único
10208134,1,10207684,Titular único
10208137,1,10660859,Titular único
10208138,1,10207384,Titular único
10208140,1,10207746,Titular único
10208155,1,10207999,Titular único
10208165,1,571704,Titular único
10208168,2,,Múltiples titulares
10208180,1,10672892,Titular único
10208185,1,10342992,Titular único
10208222,1,10207199,Titular único
10208258,1,10142157,Titular único
10208291,1,802463,Titular único
10208466,1,11276688,Titular único
10208486,1,10208306,Titular único
10212373,1,925526,Titular único
10212379,1,10265896,Titular único
10213120,1,10305242,Titular único
10213123,1,524329,Titular único
10213125,1,524384,Titular único
10213126,3,,Múltiples titulares
10213128,1,528515,Titular único
10213129,1,400256,Titular único
10213130,2,,Múltiples titulares
10213134,2,,Múltiples titulares
10213135,2,,Múltiples titulares
10213137,1,233508,Titular único
10213140,2,,Múltiples titulares
10213142,1,798499,Titular único
10213143,1,525230,Titular único
10213144,1,801140,Titular único
10213145,1,524314,Titular único
10213147,2,,Múltiples titulares
10213148,2,,Múltiples titulares
10213149,1,523115,Titular único
10213150,1,10238846,Titular único
10213151,1,10141825,Titular único
10213153,2,,Múltiples titulares
10213154,1,10101729,Titular único
10213155,1,799507,Titular único
10213156,1,860119,Titular único
10213157,2,,Múltiples titulares
10213158,4,,Múltiples titulares
10213159,1,527455,Titular único
10213160,1,722064,Titular único
10213162,4,,Múltiples titulares
10213163,1,529050,Titular único
10213164,1,522794,Titular único
10213165,3,,Múltiples titulares
10213166,2,,Múltiples titulares
10213167,1,10223859,Titular único
10213168,3,,Múltiples titulares
10213169,3,,Múltiples titulares
10213172,3,,Múltiples titulares
10213175,1,10207547,Titular único
10213177,1,10007477,Titular único
10213860,1,10239539,Titular único
10213920,1,800323,Titular único
10213921,2,,Múltiples titulares
10213922,5,,Múltiples titulares
10213923,1,520216,Titular único
10213925,4,,Múltiples titulares
10213926,2,,Múltiples titulares
10213927,3,,Múltiples titulares
10213929,3,,Múltiples titulares
10213930,4,,Múltiples titulares
10213931,1,763310,Titular único
10213933,3,,Múltiples titulares
10213934,1,528620,Titular único
10213935,3,,Múltiples titulares
10213936,3,,Múltiples titulares
10213939,2,,Múltiples titulares
10213940,1,101853,Titular único
10213941,1,538912,Titular único
10213942,3,,Múltiples titulares
10213943,1,930886,Titular único
10213944,1,797524,Titular único
10213945,3,,Múltiples titulares
10213947,2,,Múltiples titulares
10213948,1,799890,Titular único
10213950,1,797948,Titular único
10213953,2,,Múltiples titulares
10213954,2,,Múltiples titulares
10213955,3,,Múltiples titulares
10213956,5,,Múltiples titulares
10213959,4,,Múltiples titulares
10213961,2,,Múltiples titulares
10213963,2,,Múltiples titulares
10213964,1,160775,Titular único
10213965,3,,Múltiples titulares
10213966,1,397922,Titular único
10213968,3,,Múltiples titulares
10213969,4,,Múltiples titulares
10213970,1,983925,Titular único
10213971,1,801094,Titular único
10213972,3,,Múltiples titulares
10213973,3,,Múltiples titulares
10213974,2,,Múltiples titulares
10213975,2,,Múltiples titulares
10213976,2,,Múltiples titulares
10213977,1,113238,Titular único
10213978,3,,Múltiples titulares
10213979,1,793477,Titular único
10213980,1,521106,Titular único
10213981,3,,Múltiples titulares
10213982,2,,Múltiples titulares
10213983,3,,Múltiples titulares
10213985,2,,Múltiples titulares
10213986,2,,Múltiples titulares
10213987,3,,Múltiples titulares
10213988,1,10142361,Titular único
10213990,3,,Múltiples titulares
10213991,2,,Múltiples titulares
10213992,4,,Múltiples titulares
10213993,3,,Múltiples titulares
10213994,2,,Múltiples titulares
10213996,2,,Múltiples titulares
10213997,1,800234,Titular único
10213998,1,10141878,Titular único
10214003,1,10184648,Titular único
10214004,2,,Múltiples titulares
10214005,4,,Múltiples titulares
10214008,2,,Múltiples titulares
10214009,1,10184558,Titular único
10215120,1,794629,Titular único
10215122,4,,Múltiples titulares
10215123,3,,Múltiples titulares
10215124,3,,Múltiples titulares
10215125,4,,Múltiples titulares
10215126,1,798029,Titular único
10215127,2,,Múltiples titulares
10215128,2,,Múltiples titulares
10215129,3,,Múltiples titulares
10215130,1,925444,Titular único
10215131,1,528297,Titular único
10215133,2,,Múltiples titulares
10215134,1,523727,Titular único
10215136,1,797944,Titular único
10215137,1,113224,Titular único
10215138,1,10726509,Titular único
10215139,1,10323693,Titular único
10215140,1,797688,Titular único
10215141,1,527918,Titular único
10215143,4,,Múltiples titulares
10215144,1,795125,Titular único
10215146,1,528790,Titular único
10215147,2,,Múltiples titulares
10215148,4,,Múltiples titulares
10215149,3,,Múltiples titulares
